L1,L2,L3,L4
0.471600494,0.314448059,0.34714021,0.382693256
0.464233049,0.308034521,0.358641511,0.406280706
0.457989018,0.307018554,0.351792169,0.418398289
0.392652309,0.295669986,0.315292548,0.414466318
0.420458527,0.332948525,0.349124339,0.43617719
0.443653976,0.366042252,0.367166067,0.455731763
0.472256384,0.397926943,0.355391093,0.482975026
0.525592417,0.422893766,0.36660272,0.4938188
0.557838733,0.435831997,0.342648193,0.48606759
0.597981806,0.444701811,0.360285136,0.481831036
0.618244563,0.451269117,0.355168182,0.470638784
0.613980771,0.439970609,0.341509843,0.486053984
0.600287137,0.427772115,0.32094871,0.517623127
0.594581989,0.424139624,0.31328428,0.532834003
0.59115664,0.441586888,0.303186863,0.536832381
0.585016579,0.443678811,0.279204265,0.517112762
0.626605775,0.457122474,0.250833589,0.507690836
0.750011638,0.514157267,0.22413178,0.552553137
0.740067037,0.531541093,0.214731512,0.579191444
0.700838678,0.478081008,0.196015809,0.514396372
0.623013762,0.384051904,0.239825906,0.659329558
0.543127028,0.344823625,0.286732894,0.585445408
0.490086836,0.316075371,0.287900901,0.348440117
0.465085396,0.310210981,0.290751225,0.349957771
0.449278772,0.30364202,0.319058656,0.375237073
0.452900794,0.30462613,0.320930226,0.41152884
0.473601353,0.315811691,0.320253217,0.450896732
0.444230056,0.316662306,0.322989602,0.489447487
0.50046198,0.35910756,0.366081376,0.523638106
0.580784566,0.395448326,0.365535271,0.543851813
0.641070717,0.422613813,0.394728622,0.552412709
0.68291137,0.428272031,0.393042581,0.558672181
0.72174288,0.438226352,0.249501709,0.546668948
0.752629168,0.446760084,0.379065187,0.539553468
0.756443639,0.441407884,0.376062785,0.534566266
0.773527845,0.447060999,0.364722804,0.566608603
0.774473978,0.461217646,0.355282879,0.601208276
0.761553856,0.453382554,0.356585515,0.617116916
0.726412406,0.458558922,0.365930331,0.606686488
0.70928248,0.468580679,0.360234857,0.587234199
0.735749833,0.477283901,0.336860644,0.559386466
0.832075933,0.536850956,0.308048973,0.581361024
0.800288979,0.55131693,0.293995505,0.599332508
0.73457113,0.492920298,0.288598395,0.525179488
0.650521287,0.394347547,0.309323677,0.440496106
0.571102148,0.352382074,0.337879331,0.375653739
0.519216825,0.324637513,0.317220122,0.352652456
0.489218636,0.315638065,0.325719504,0.354808594
0.470718426,0.306936223,0.336346058,0.382487554
0.476380021,0.309241351,0.344778194,0.409904449
0.499312709,0.320902557,0.334685192,0.45098209
0.47175347,0.271030004,0.323612884,0.482383918
0.51850922,0.346531888,0.377177892,0.517918884
0.595155072,0.390191006,0.39102707,0.535390691
0.665759596,0.40298471,0.349499123,0.541331245
0.713929436,0.42079412,0.340107821,0.540370442
0.753121573,0.426240787,0.314369799,0.530970221
0.7712219,0.435095983,0.309529759,0.528250834
0.777982099,0.435084675,0.300122732,0.532600119
0.798354604,0.442263602,0.320330325,0.566945095
0.806135727,0.446802284,0.307616462,0.598523632
0.794379538,0.431822604,0.301632624,0.609370808
0.758197555,0.440467905,0.290255192,0.587791779
0.737221162,0.454597935,0.280611254,0.561278755
0.762620716,0.479851192,0.263257778,0.532853115
0.848793625,0.532229391,0.253375341,0.575486149
0.809859915,0.536011787,0.226582974,0.593216865
0.743270868,0.476975953,0.225689398,0.514922368
0.658296126,0.385435809,0.273373678,0.433021135
0.58107452,0.339309107,0.302030167,0.381649363
0.529389481,0.315018722,0.284367774,0.359522715
0.498545445,0.307967635,0.282851744,0.364248093
0.487067978,0.301023841,0.30817636,0.38585328
0.485878405,0.303313524,0.320831116,0.420918048
0.501634832,0.315715156,0.325609083,0.456724555
0.474280501,0.327403391,0.31643014,0.493268995
0.53671702,0.354020556,0.344953033,0.525899443
0.615170452,0.395284768,0.324291342,0.55081974
0.680527601,0.422694765,0.351800031,0.54461307
0.737295483,0.441340447,0.335926997,0.551996286
0.784877723,0.44004039,0.332122749,0.5379277
0.812554077,0.43827986,0.33697941,0.528235204
0.81485121,0.444611068,0.331564436,0.525889239
0.828647442,0.441061735,0.332522844,0.539999937
0.820159798,0.460206644,0.346089452,0.58265516
0.786495384,0.447260828,0.34543272,0.598405314
0.750093579,0.450263631,0.315354277,0.570919987
0.736593512,0.455389663,0.306919589,0.558086337
0.762491466,0.470533729,0.314637333,0.544594848
0.852884074,0.524258184,0.318225153,0.572056851
0.806470028,0.529987976,0.338723524,0.584929374
0.743723837,0.479041673,0.343531354,0.51647776
0.657559234,0.38861803,0.631192033,0.42408042
0.578177436,0.343428826,0.61898372,0.371730191
0.531016061,0.315378937,0.579426314,0.354720887
0.500440492,0.306960081,0.544520177,0.354117389
0.487070326,0.300449179,0.539431225,0.379649364
0.479852607,0.303403715,0.544904823,0.409474906
0.500929322,0.315098157,0.57665234,0.446411797
0.482170866,0.321715937,0.588732645,0.482489036
0.538332622,0.369009476,0.745959995,0.524254157
0.625078578,0.393133407,0.893856186,0.546198265
0.685458841,0.420150642,0.885464122,0.517171071
0.725418964,0.43189404,0.918833538,0.513125074
0.768227094,0.436982975,0.907868823,0.501731575
0.797245853,0.432764101,0.922826901,0.526559954
0.805588646,0.443636473,0.981384235,0.533651301
0.828655748,0.452321767,0.948373808,0.551164654
0.825575642,0.455775253,0.903245074,0.585338185
0.80975013,0.456102922,0.838789494,0.608108823
0.771513876,0.464419726,0.757961812,0.5818722
0.744063663,0.476722892,0.743299408,0.562798191
0.758504229,0.490217857,0.726338096,0.550497258
0.851657954,0.550633183,0.789809888,0.588541374
0.819631243,0.564560902,0.753589941,0.594963867
0.755559909,0.508544697,0.712634513,0.520526511
0.670333638,0.405205853,0.701649383,0.681467868
0.587236899,0.353983597,0.656439471,0.606206491
0.535133703,0.330073699,0.596450527,0.55725924
0.507409318,0.320296452,0.560262859,0.542924214
0.491966788,0.31108504,0.577173547,0.533236983
0.490211391,0.31301437,0.551298412,0.546482036
0.505601051,0.321813851,0.571593873,0.569358197
0.492415857,0.333764663,0.616384447,0.585680831
0.537168328,0.373258552,0.734881894,0.649926664
0.616757308,0.411746267,0.818002828,0.70832621
0.680435332,0.431178851,0.838048342,0.743010512
0.7300609,0.445415484,0.912951292,0.753590357
0.772470121,0.451320694,0.924505356,0.785705742
0.805352754,0.44996382,0.943315685,0.775302767
0.812665848,0.451146793,0.962533006,0.78518995
0.828322025,0.45619532,0.945228155,0.779908126
0.819555983,0.466340506,0.91975877,0.757180653
0.796626004,0.467573815,0.828091624,0.741558375
0.757026869,0.479439124,0.740227277,0.742863281
0.731924564,0.480497152,0.721383566,0.737704473
0.75545937,0.502012557,0.72564812,0.750007025
0.843346832,0.56071493,0.755255084,0.836248392
0.800806989,0.57285178,0.7327521,0.868040324
0.745931589,0.526209855,0.703896633,0.804103448
0.683291644,0.43777691,0.724034291,0.706036367
0.620434476,0.389369904,0.675277803,0.628425705
0.56757012,0.356424978,0.632100437,0.573131518
0.533120566,0.342036371,0.599251951,0.532362024
0.506147843,0.333355077,0.581440584,0.522764605
0.502668613,0.323668849,0.579136709,0.514582637
0.497069277,0.333878851,0.580026767,0.524299832
0.445526127,0.315930154,0.591744014,0.490869498
0.463809585,0.353560082,0.712036957,0.554601483
0.545886267,0.359630369,0.823243101,0.646245179
0.607355852,0.385758099,0.840264555,0.694822006
0.643943316,0.385155166,0.88184561,0.724478047
0.67422308,0.336239832,0.858679342,0.743327891
0.703018659,0.410008491,0.874469681,0.744890086
0.707273604,0.416662679,0.846179975,0.712838841
0.70533551,0.433270084,0.827808364,0.701209677
0.692302209,0.44226636,0.760413903,0.688699561
0.689275623,0.44836409,0.72837947,0.702808963
0.679296173,0.486379746,0.679263235,0.719497648
0.673599006,0.489485015,0.634287821,0.735389525
0.698310203,0.498701667,0.614567087,0.751966127
0.800392732,0.56463882,0.632731788,0.839786696
0.770244709,0.587459936,0.615724542,0.867928808
0.719780698,0.64824844,0.597626466,0.811177707
0.667947558,0.608319314,0.285470467,0.722753882
0.605949924,0.552749515,0.299945341,0.637218298
0.554908461,0.503648833,0.29806846,0.574133947
0.524449791,0.473142944,0.297743543,0.546263782
0.495987466,0.458575471,0.296489461,0.534585865
0.488880615,0.451669739,0.296479598,0.524964798
0.484000115,0.443864849,0.264860089,0.517368592
0.43917939,0.438969261,0.281920649,0.473192233
0.431672114,0.494369433,0.31372824,0.542812455
0.479169451,0.56702559,0.33174569,0.627108326
0.533461909,0.623256794,0.313467464,0.709579611
0.58312471,0.638948354,0.324829998,0.553524306
0.617755481,0.643772368,0.305322726,0.551024064
0.650376978,0.640032033,0.307216919,0.547012
0.66057318,0.625917587,0.304822694,0.536100603
0.651278222,0.606468867,0.310431197,0.524096075
0.643577741,0.600927871,0.296001222,0.476086708
0.631118063,0.604002111,0.314225996,0.517602881
0.617684518,0.627500216,0.31029105,0.530730668
0.615100212,0.655799856,0.299171222,0.539870361
0.662075675,0.673657395,0.272549073,0.540990542
0.773805989,0.78529346,0.279936658,0.590040644
0.761975081,0.812369996,0.271906066,0.607870728
0.723479859,0.744368502,0.242702162,0.554652504
0.646789191,0.618809958,0.27512931,0.706129013
0.53401531,0.538023586,0.291399612,0.421253567
0.501752056,0.497857672,0.278015705,0.401287754
0.486043407,0.474343018,0.282140526,0.399557678
0.474917251,0.462343111,0.293391328,0.420245794
0.473823414,0.457128956,0.289850959,0.447459983
0.495471912,0.471557832,0.297189231,0.47025767
0.496549461,0.469077009,0.2733334,0.506872243
0.523385495,0.526708805,0.353829405,0.570300211
0.596104888,0.591556348,0.410802704,0.607410087
0.649513581,0.642025352,0.412707656,0.631011628
0.688313022,0.678229452,0.405875762,0.641435092
0.721436133,0.699727894,0.387308483,0.624122743
0.750181695,0.697784222,0.392757321,0.602887008
0.757576405,0.709677112,0.395330937,0.602500954
0.776203301,0.703744872,0.379496526,0.621161779
0.785412128,0.71687245,0.371960862,0.653357258
0.775366374,0.69162402,0.356382123,0.667653655
0.723494629,0.68633305,0.371903824,0.657834013
0.712260855,0.696219658,0.341390111,0.655412651
0.736715828,0.717645837,0.303084787,0.631987494
0.836117521,0.817737091,0.300467927,0.685664091
0.79188909,0.819795502,0.299780986,0.694011025
0.726421651,0.739166758,0.31055217,0.616023946
0.642490332,0.602989041,0.328938679,0.529885835
0.568890857,0.525415644,0.348301113,0.45180125
0.528752983,0.484612182,0.343984349,0.408983328
0.498757033,0.463113326,0.370368276,0.386262334
0.48764283,0.45125243,0.378519566,0.411345491
0.485348803,0.443657022,0.36356466,0.43734823
0.5078867,0.458105619,0.372337508,0.474751432
0.495817047,0.462746491,0.349458016,0.508650991
0.546177485,0.522869177,0.368155304,0.543730417
0.613652681,0.584295366,0.350881833,0.567145775
0.671293747,0.627810233,0.318860229,0.591054735
0.711373009,0.481303499,0.357292182,0.607317764
0.749120288,0.482968459,0.364186149,0.596133854
0.778719353,0.490900638,0.365986404,0.592562994
0.788081228,0.484721267,0.371437725,0.591029467
0.806832715,0.499943389,0.379421762,0.582843855
0.807607959,0.464957153,0.38540029,0.592497235
0.786551106,0.4184159,0.356015892,0.642224693
0.747521082,0.500436685,0.329818943,0.621511633
0.724183816,0.522410633,0.298051839,0.602644297
0.758999415,0.520458963,0.285656548,0.607966857
0.841585512,0.584246547,0.298666637,0.645982627
0.799417781,0.588588711,0.316452003,0.638599897
0.740704365,0.527305532,0.30065118,0.565473521
0.657481157,0.434790104,0.332017776,0.480161049
0.57887706,0.380866372,0.354442617,0.417476683
0.532787528,0.356600811,0.35283334,0.38914701
0.504622524,0.352899504,0.35937956,0.383843644
0.491154094,0.342074571,0.356302669,0.414407766
0.492515963,0.346674071,0.343217955,0.279084957
0.516279402,0.352596245,0.328607899,0.271689026
0.493523309,0.362878234,0.324669091,0.289390911
0.544475319,0.388793449,0.353699741,0.386401303
0.621652542,0.419560673,0.360895865,0.509600375
0.681808144,0.438354192,0.376825386,0.436668687
0.731623849,0.444016685,0.344625564,0.441289108
0.766066289,0.458834461,0.274590999,0.425648528
0.781537456,0.463219791,0.300668492,0.427387432
0.777908211,0.459087936,0.326663979,0.422894804
0.803334091,0.458868111,0.323150923,0.446432125
0.815219241,0.465900166,0.327004208,0.467903039
0.80628,0.47043085,0.328407058,0.522590002
0.763502314,0.47992911,0.351295515,0.507323004
0.739684055,0.499964351,0.328849915,0.504328917
0.765324485,0.49864416,0.308594388,0.51203097
0.842666746,0.57166067,0.289434104,0.639559728
0.80159072,0.573014649,0.289354927,0.570401604
0.73889079,0.51390393,0.273845157,0.482190851
0.659687139,0.417073782,0.292155178,0.698440404
0.583186427,0.364763985,0.283838774,0.61962639
0.52485231,0.332911565,0.289218021,0.567406546
0.496331048,0.322746797,0.28360869,0.535713091
0.482410009,0.317182219,0.305916075,0.52913292
0.484934222,0.31480331,0.300784499,0.522280964
0.504341707,0.329460837,0.316600013,0.549405584
0.494037851,0.336972122,0.321647307,0.563434974
0.542786335,0.379305257,0.356384468,0.620397446
0.612123715,0.404652153,0.417404445,0.680323715
0.669909126,0.430164125,0.423623747,0.736360532
0.714567305,0.439685002,0.41584055,0.782272151
0.75455827,0.449264903,0.386718928,0.807745979
0.787567191,0.448288516,0.394975742,0.801850371
0.789907624,0.456022798,0.404177721,0.797017041
0.825830674,0.447180289,0.371488073,0.762628333
0.822112518,0.448762919,0.412381152,0.73193998
0.811643516,0.438749298,0.370192264,0.719733638
0.769485246,0.449921896,0.384897981,0.748308857
0.738128871,0.452270052,0.365971644,0.764405624
0.77197591,0.474406455,0.347984472,0.778974534
0.855424538,0.552099418,0.33732495,0.865253073
0.817350361,0.561441842,0.330638928,0.864372445
0.758160105,0.512292892,0.327773086,0.781414361
0.684644304,0.418504851,0.365857706,0.455678637
0.608550951,0.363275823,0.393214247,0.399957904
0.559633746,0.331320799,0.397184713,0.369079399
0.52656531,0.319099826,0.367357183,0.360569847
0.505285999,0.311231361,0.391056383,0.383798211
0.499931981,0.314995277,0.379294513,0.414024061
0.516005808,0.320958409,0.365406504,0.453038859
0.517387034,0.332248229,0.567523608,0.483690445
0.549452025,0.361878955,0.717519176,0.521002215
0.629363714,0.398793417,0.868366525,0.54789198
0.683918318,0.419015385,0.893373189,0.558675258
0.733981832,0.440583885,0.959909663,0.557667808
0.775091443,0.443930907,0.923428734,0.5509579
0.803635312,0.45014241,0.933094191,0.54539927
0.804965439,0.454458372,0.987344072,0.54793393
0.820345818,0.452978208,0.982427475,0.569565113
0.800576838,0.460979065,0.948269801,0.597967429
0.769199553,0.458500311,0.478624434,0.612100803
0.73182583,0.448084827,0.437805498,0.591773717
0.721490809,0.461215991,0.406253373,0.578749024
0.755778142,0.475532886,0.386154063,0.577233881
0.822661477,0.562354516,0.397840273,0.620113513
0.780152077,0.566390663,0.380263127,0.617496734
0.722133193,0.522206392,0.384589478,0.553535239
0.663654731,0.427812246,0.404724998,0.477446441
0.598454386,0.377159825,0.418028003,0.422163836
0.551059755,0.344852861,0.407658844,0.393074607
0.519921721,0.332474811,0.398885031,0.375659732
0.498365204,0.321242775,0.404163789,0.393705964
0.492507693,0.317664482,0.409926302,0.417276488
0.494366483,0.320484834,0.395142718,0.456554973
0.451520182,0.307424417,0.399396512,0.469536582
0.470968186,0.352051509,0.419214356,0.501844225
0.524485976,0.389664612,0.431901941,0.535295858
0.580828949,0.421351543,0.425338203,0.557246769
0.62362368,0.430744717,0.459611264,0.554728144
0.65217535,0.449067695,0.431519985,0.548799656
0.680262241,0.45156355,0.441899627,0.531409887
0.683822365,0.451432262,0.40844724,0.527307524
0.679046016,0.446413936,0.38939255,0.53794252
0.667980855,0.443552626,0.38563065,0.580012791
0.664093471,0.43333297,0.386650164,0.605608338
0.656603747,0.45337552,0.34948119,0.592994076
0.656826494,0.460605887,0.353743192,0.578461042
0.702783598,0.469730003,0.328634108,0.549521392
0.774979853,0.54004559,0.274330637,0.589147058
0.744558958,0.54257537,0.258819902,0.595504117
0.701443396,0.490677642,0.272949444,0.538015487
0.651190431,0.413568718,0.33307888,0.479011147
0.583973879,0.359892669,0.359838417,0.428406787
0.534712441,0.330428812,0.356807944,0.392777555
0.502114598,0.317193113,0.360329966,0.375886408
0.481399522,0.306612691,0.370981626,0.39299176
0.474874637,0.304848437,0.368256207,0.417313903
0.465420781,0.300517582,0.365133797,0.434120178
0.424381916,0.310732824,0.383322844,0.434441364
0.428008705,0.337925616,0.410765667,0.321719367
0.470660211,0.385052425,0.416265612,0.350382211
0.517602234,0.405190959,0.409556209,0.485554147
0.558796603,0.416988417,0.394417912,0.696297305
0.589992129,0.423794855,0.393169072,0.732277363
0.620184933,0.430666937,0.398584804,0.749930819
0.629848933,0.426898331,0.37313218,0.741507354
0.628847943,0.427479199,0.35695285,0.707788228
0.624262814,0.423029881,0.347282426,0.691913197
0.619103591,0.424780206,0.32242991,0.679295857
0.615553362,0.431955823,0.327307193,0.670025778
0.625721179,0.411357367,0.315110261,0.673969978
0.660769817,0.433222644,0.302257837,0.705015554
0.75667108,0.502844968,0.294571957,0.807991605
0.746250434,0.493225626,0.292634589,0.797681116
0.695504811,0.445476163,0.289123326,0.727287813
0.622755696,0.357807366,0.335898305,0.660506266
0.55168596,0.324014721,0.329258976,0.577752426
0.505349197,0.300850491,0.341784689,0.526165963
0.493226024,0.293642603,0.329420642,0.497044746
0.463802542,0.282153645,0.357710692,0.475161133
0.464681288,0.285180307,0.36277585,0.467273302
0.485516044,0.296992797,0.373773463,0.520822429
0.503626844,0.301781231,0.368365387,0.578834625
0.522536073,0.336888412,0.417465552,0.650963512
0.582599405,0.372660446,0.462115152,0.73136345
0.646956757,0.401058966,0.485610131,0.771651571
0.69175083,0.433115214,0.480809336,0.800486994
0.720853228,0.441649498,0.451217062,0.819976616
0.744495146,0.442510319,0.448068305,0.551004304
0.753454791,0.439352231,0.428052932,0.546100031
0.769488352,0.426042338,0.419057794,0.554421292
0.776452122,0.403988541,0.413565712,0.57925858
0.772772751,0.383446765,0.400934957,0.603319062
0.735935528,0.383924891,0.372637182,0.579092642
0.71722243,0.399893508,0.351533117,0.562110388
0.752493562,0.469558308,0.323599573,0.546848086
0.82875329,0.556199003,0.294630443,0.598617817
0.787496517,0.553796235,0.293879774,0.595148351
0.731663573,0.457317062,0.286719859,0.521980673
0.647291924,0.321209953,0.648507506,0.675621418
0.581295786,0.288156494,0.600759705,0.602560964
0.533887938,0.25128299,0.57229516,0.557179551
0.510178199,0.201698941,0.533332965,0.51794164
0.486319999,0.189659455,0.545463342,0.520338788
0.486832736,0.167152631,0.535042663,0.533964874
0.505988764,0.017553453,0.560729234,0.561055642
0.515461905,0.01226731,0.595632405,0.574247812
0.541339057,0.012170912,0.725291821,0.626941336
0.607389149,0.014789505,0.82689527,0.695583344
0.673069296,0.011588804,0.828882641,0.748733136
0.711671052,0.012777569,0.902491093,0.788366981
0.735049776,0.017635232,0.903940084,0.809323561
0.753023851,0.017344109,0.918227291,0.818447382
0.756176544,0.018175141,0.963206223,0.802541738
0.769723197,0.015778028,0.944707293,0.785619898
0.77396041,0.035437195,0.884632757,0.769210286
0.757879721,0.172707418,0.373455167,0.610117973
0.729726418,0.233444207,0.36736277,0.591015619
0.719480199,0.298119228,0.340955462,0.582536032
0.752019178,0.332348074,0.340727103,0.57194574
0.829389065,0.380716191,0.308595008,0.627280662
0.78271439,0.411478726,0.304482809,0.619805204
0.712822093,0.385155304,0.283238459,0.540080679
0.632539773,0.303317247,0.304839315,0.457256463
0.553209184,0.263005289,0.33390452,0.398705313
0.50223175,0.240238922,0.322026229,0.365880421
0.473648553,0.229209197,0.326177189,0.357457847
0.46909961,0.221508841,0.324799582,0.38018613
0.465004647,0.220759174,0.35399445,0.401596468
0.481915545,0.221485948,0.345004347,0.437598796
0.497720725,0.222987488,0.353886374,0.462216534
0.517300182,0.26277388,0.400292433,0.511514692
